"Id"	"Accession"	"Gene_name"	"Identification_type_10amol_1"	"Identification_type_10amol_2"	"Identification_type_10amol_3"	"Identification_type_10amol_4"	"Identification_type_50amol_1"	"Identification_type_50amol_3"	"Identification_type_50amol_2"	"Identification_type_50amol_4"	"Identification_type_100amol_1"	"Identification_type_100amol_3"	"Identification_type_100amol_2"	"Identification_type_100amol_4"	"Identification_type_250amol_1"	"Identification_type_250amol_2"	"Identification_type_250amol_3"	"Identification_type_250amol_4"	"Identification_type_500amol_1"	"Identification_type_500amol_3"	"Identification_type_500amol_2"	"Identification_type_500amol_4"	"Identification_type_1fmol_1"	"Identification_type_1fmol_2"	"Identification_type_1fmol_3"	"Identification_type_1fmol_4"	"Identification_type_5fmol_1"	"Identification_type_5fmol_3"	"Identification_type_5fmol_2"	"Identification_type_5fmol_4"	"Identification_type_10fmol_1"	"Identification_type_10fmol_2"	"Identification_type_10fmol_3"	"Identification_type_10fmol_4"	"Identification_type_25fmol_1"	"Identification_type_25fmol_2"	"Identification_type_25fmol_3"	"Identification_type_25fmol_4"	"Identification_type_50fmol_1"	"Identification_type_50fmol_2"	"Identification_type_50fmol_3"	"Identification_type_50fmol_4"	"Specific_peptides"	"Intensity_10amol_1"	"Intensity_10amol_2"	"Intensity_10amol_3"	"Intensity_10amol_4"	"Intensity_50amol_1"	"Intensity_50amol_3"	"Intensity_50amol_2"	"Intensity_50amol_4"	"Intensity_100amol_1"	"Intensity_100amol_3"	"Intensity_100amol_2"	"Intensity_100amol_4"	"Intensity_250amol_1"	"Intensity_250amol_2"	"Intensity_250amol_3"	"Intensity_250amol_4"	"Intensity_500amol_1"	"Intensity_500amol_3"	"Intensity_500amol_2"	"Intensity_500amol_4"	"Intensity_1fmol_1"	"Intensity_1fmol_2"	"Intensity_1fmol_3"	"Intensity_1fmol_4"	"Intensity_5fmol_1"	"Intensity_5fmol_3"	"Intensity_5fmol_2"	"Intensity_5fmol_4"	"Intensity_10fmol_1"	"Intensity_10fmol_2"	"Intensity_10fmol_3"	"Intensity_10fmol_4"	"Intensity_25fmol_1"	"Intensity_25fmol_2"	"Intensity_25fmol_3"	"Intensity_25fmol_4"	"Intensity_50fmol_1"	"Intensity_50fmol_2"	"Intensity_50fmol_3"	"Intensity_50fmol_4"
126377	"STB1_YEAST"	NA	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	4	804088.62	704644	547103.69	NA	517969.16	NA	NA	341280.09	824696.38	870047	NA	496398.88	851724.44	NA	NA	418508.34	NA	NA	543713.12	NA	553462.62	734804.19	802177.94	NA	632399.94	578552.31	633395.56	632261.06	NA	705317.81	810303.81	717655.88	1029564.88	880315.88	NA	NA	NA	NA	NA	NA
125783	"STB3_YEAST"	NA	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	4	1036603	1153350.12	906817.31	804630	912959.38	891506.81	857790.81	726132.44	930414.06	1114591.25	956902.69	780681.88	835105.88	798586.38	984312.88	625703.75	772682.56	1051744.5	756791.69	658667.19	881212.62	704440.75	938375.19	714776.19	1035291	862478.31	655140.56	762828.44	837057.69	773877.44	836011.25	743307.19	898429.5	603647	683173.06	689026.06	724723.69	602369.75	673960.69	546116.31
125633	"STE14_YEAST"	NA	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	1	751834.38	875014.81	565286.06	573620.94	723246.56	724413.38	698307.62	531051.19	791071.88	864855.06	832784.75	543145.12	347964.75	693994.44	693152.38	472695.38	804750.69	866639.44	660973.5	567925.38	782613.25	644688.81	786359.06	578346.88	823242.88	751156.75	595046.25	537216.56	429037.31	684410.44	687120.62	660735.81	845865.69	667945.56	735281.5	620571.19	538346.25	412314.47	722755.19	555575.25
123897	"STE2_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	132	6755925.5	8661764	7496991.5	6413656.5	6785211	7946247	6919512	6194890.5	8696534	7524819	8517584	6617325.5	7171347	6324363	7967282.5	6759502	6847260	7449177.5	6466952	6716492.5	6255213	6768957	8110168	7120260	6172720	7986087	6157176	7251972	7388700.5	7445747	7845686	7626749.5	8792775	6441692	8277568	7494891	8968878	7010528.5	7485484.5	4208696.5
125683	"STE20_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	173	6577419.5	6955599.5	4914704	5075758	5760966	6181656.5	6078534.5	4932943.5	7138842.5	6615420.5	6409577	5326222	6052272.5	5143701.5	5842232	4676152	5887561.5	6459923.5	6054201	5568033	5936116.5	5416268	6919101	5558324	5461328	6550374	5213907.5	5397712	6604304.5	5612403.5	6524902	6264988	6515978.5	5601129.5	6092435	5631197.5	7509758.5	5459921.5	6630260	4239513
125642	"STE23_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	87	8267215.5	10805651	8196180.5	7831837.5	9216287	8517864	8106323	7239445.5	9739417	7681563	8598086	6912063.5	8573043	7659403	7711785.5	6832631.5	8863565	8514167	8646596	7148998.5	8236823	8189008	8316948	7623426	8644896	8723543	5220543	7722829.5	9607017	8788174	8719799	7901072.5	12240362	7599147	9200289	7373096.5	13082331	8567900	8647517	5010205
126085	"STE24_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	329	36355584	39687220	34107776	33075722	34790332	38665200	33519154	29295288	41496580	41057156	38451856	34494648	36718868	33486584	39216616	29851674	36652296	40153356	35183420	33593616	35064740	34335996	40552860	37816700	34263752	41722152	32580064	36014644	36856436	37064616	39939496	36600540	45528756	34789684	39512088	36420032	45853480	35721016	41328948	25345298
124469	"STF2_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	39	1201276.75	1274557.62	1247950.62	1285468.12	1059835.5	1460518.12	1304262.88	890430.25	1179982.88	1742374.38	1753900.5	1069602.38	1277285.38	1355905.88	1468414.62	1107597.5	1429526.75	1593241.12	1389662.12	1079099.75	1004476.31	1562462	1508418.12	1225715.5	1167556	1459247.5	1074523	1129059.62	1333310.88	1215606.12	1283829.88	1161624.88	1449846.38	1371835.12	1523874.25	1292064.12	1594743.5	1439942	1792344.5	911817.81
124988	"STH1_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	160	14839121	18744290	14386255	13317616	14549442	15831249	15712426	12100154	16462506	18880558	16743878	13627574	14653578	14425870	16335743	11950679	15224234	16989758	15448929	13744426	14807310	13767073	16400235	14258237	13789945	17054434	13125015	13659662	16264593	14951058	17160402	16416763	19061628	16196714	17733762	14940951	18525906	15076799	17551994	7925390
125499	"STI1_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	1314	360784384	404447296	346600576	327924416	355163040	387711840	350724128	289858112	412437216	431730496	393701376	334581312	353061504	339356352	394178144	290336736	364460832	403373600	358848736	325661152	358058432	338971840	396303456	356692416	345853536	400091616	330685760	353214368	381874336	359396768	411912576	378465024	447835744	353903520	408927712	357695488	445474560	351198496	422712960	239000464
125409	"STM1_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	1866	400829280	453416736	348566976	327342496	385116992	419217472	374521504	317688288	440756832	459521248	418346624	347860832	391502080	361739232	402439360	303808448	391476768	442838016	384254624	340569472	383872480	367740576	433737728	366241824	381492544	413059680	344802880	366689408	424093696	389581824	418120416	401282848	487839808	392840896	409421440	384847648	509092096	391871520	430421728	279750656
126052	"STT3_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	284	25153146	28651378	23683724	22736438	24995636	27338322	23823484	21579880	26837166	28012482	28143376	23852204	24434376	24239584	28164686	21903814	26030348	28625382	25553302	24128722	24041902	23347796	26124110	26151274	24376212	26968336	22806960	25004006	27045868	24105308	28701232	27507638	31013354	24177124	29028956	24664940	31950152	25074562	28961924	17800686
124410	"STT4_YEAST"	NA	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	72	10566055	12472865	3426634.75	9534761	11760637	11409593	9487252	7446538	11464923	5492680	9703374	9213603	10144943	11042392	9907191	7584514.5	11813614	14031768	10099063	8719356	9693399	9753928	12881163	12028138	10967403	14352581	9701930	12869762	12339372	9074168	12809004	14242880	13543858	5760908	13457080	10792289	12543852	11629090	7414814.5	7341341
126135	"STU2_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	29	1237756.25	327452.81	308123.16	1064070.75	1159920	1264255.5	1219103	1108416.25	377542.5	359757.03	202079	1205620.75	1331607.88	1438369.12	420450.81	1174955.25	418441.22	1679163.75	1378126.62	1287469.5	440606.19	1465359	454859.72	1461623.75	1753120.5	1681551.12	1534317.62	1410195	608678.62	1491492.38	1626119.12	1577769.25	643972.75	551604.06	1989324.75	1821259	2015665.38	573525.25	1830709.25	1562616.38
126072	"STV1_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	74	4098739.5	4353006.5	4790630.5	4412864.5	3834849.25	4909084	4101513.5	3962541.25	4360202	5542668.5	5318458.5	4437859	4043634.75	4443469	4778777.5	3985488.5	4281660	4724587.5	3854589.5	4489899.5	3946501.25	2223390.25	4626734	3914226.25	3723166.25	4818753.5	4800235.5	4974444.5	4591223.5	4171469.5	5046605.5	5436618.5	3454882.75	3002130.25	5053855.5	6092926	4051538	2679516.25	3935384.25	2384290.25
124836	"SUA5_YEAST"	NA	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	1	19118010	22272282	19547386	18970474	18539496	22178384	20196734	16009617	22511160	23063338	21481098	19567050	18342776	19445668	22138512	16684806	18670858	21027760	18890514	18372068	17850904	17890870	22853940	19630606	18379840	22450810	18533856	20722378	19750184	20786352	22965440	22196354	24831854	19475410	22942984	20634696	25353652	19312412	24266838	11115582
125013	"SUB1_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	110	9454476	10483298	10075999	7885112.5	9936770	13743049	9545283	8429161	9279604	16077521	11901959	9129988	10675486	8495308	9379043	7255236.5	10622347	9825841	10318366	8517896	9673808	9861957	9144805	9771030	9204027	11433500	12321561	9509348	10863481	9918239	14674531	9801738	13486912	8611011	10403632	9890480	11380963	10212184	11983348	9732904
125651	"SUB2_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	796	156556816	177029296	152558400	145296848	152723392	166301552	149091472	125957008	172449808	177051600	169345792	150678368	147862464	145960576	171230144	127700136	155145216	173782096	150155360	146905504	151138992	148014464	171860880	154525008	144533584	176140448	145188880	154640672	169190496	159194400	178364352	162302528	195186160	155749904	182302032	157759888	198774512	156805600	187175328	102430136
124699	"SUCA_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	340	56012192	62340844	53661188	49599116	54230760	56066192	53125000	45126212	63811488	63801820	62703748	50702100	56388392	50020300	57701884	44284312	57797700	59975824	53401688	48424752	52484740	50578028	58264192	54087196	50057160	62159704	49239168	52250992	57064480	54325656	61871796	55264424	67364008	51936792	62140120	53464440	68397432	51452248	60940796	33881360
125694	"SUCB_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	276	29583918	34063876	28738264	27936278	29093566	32075616	28859734	24944250	33485234	36693060	33399356	26343708	29801328	28185788	33076024	23883756	30505444	33567696	28801590	27758048	27793208	28596338	33558532	29022962	27538578	32172872	27607130	28782802	31604036	29548582	33933460	30567452	37664160	30781818	33908988	29689096	39040896	30430074	33272002	17699212
124054	"SUI1_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	196	48597824	52030868	40050144	39948436	44330396	46592496	40659328	35449740	49093180	54900016	47097428	41777984	41047608	38724620	46734784	35223776	41875768	52637384	42210692	40207240	46224220	43543392	49662212	42257604	40902460	50282480	39785792	44147944	46941368	43154192	47620652	50559936	52652960	43684880	51192980	44366728	57521096	45647504	53197396	27777416
124034	"SUM1_YEAST"	NA	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	15	2082641.5	2377881	2230462.5	1689887.88	2012215.75	2564801.25	2036407	1772944.12	2323135.5	2903721	2196323.75	2068362.62	1966951.25	2034172.25	2102873.5	1545667.75	1995429	2124039.5	2056071.12	1897291.75	1883671.88	1833803.25	1963478.38	2303039.75	2040492.5	1964734.88	2074662.5	2125492.75	2428847.25	2020569.75	2283780	2310059	2654478.75	2029850.88	2468460	2187092.75	2233458.75	1629231	2295392	841833.31
126254	"SUMO1_HUMAN_UPS"	NA	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	328	1866009.62	1609587.38	2323158.5	1419979.88	2001543	2649986.25	3730017	1725431.62	4376128	3443492.75	348003.53	2521211	2303821.5	4085505.5	2832397	1577263.12	6709372.5	7508512	8031264.5	5695173.5	13225734	12193246	10156511	13564712	55915240	54738468	43307440	40206256	103098240	85381016	103036024	97624576	245351904	203770160	227770896	177626416	486075616	376865248	431686304	258470800
125436	"SUR2_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	9	4233986.5	3941012.75	2699459	2387419	2713843.25	3497693	3070662.75	1884610.88	3499013	4230195	4057543	2513041	3115903.5	2853473.25	3521353	2007894.5	3574257	4093338.75	2989943.75	2780281.75	3766963.75	2914024.5	3044832.5	2401684.5	2895094.25	3603036	2894656.25	2825856	2977260.75	3008381.75	3438320.5	2628652.5	3556532.75	2745464.5	3068384.25	2520755.5	3765291.5	3264747.75	3003455.25	1781629.62
